Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster
0,44,4,36,3,1,1,0.616,4100,76,0.81,0.21,53.94736842105263,2.111111111111111,113.88888888888889,F,Post-Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,59,2,46,2,6,2,0.797,4658,85,0.889,0.365,54.8,1.8478260869565215,101.2608695652174,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1
0,53,2,40,3,1,3,1.052,4978,73,0.921,0.0,68.1917808219178,1.825,124.45,F,High School,Single,Less than $40K,Blue,50-69,Baixa,0
0,54,3,49,2,3,3,1.08,5044,81,0.688,0.223,62.27160493827161,1.653061224489796,102.93877551020408,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,0
0,51,0,45,3,2,3,0.708,4930,89,0.978,0.236,55.39325842696629,1.9777777777777776,109.55555555555556,M,High School,Single,$80K - $120K,Blue,50-69,Alta,0
0,45,3,34,2,3,2,0.772,4799,83,0.729,0.797,57.81927710843374,2.4411764705882355,141.14705882352942,F,High School,Single,Less than $40K,Blue,30-49,Baixa,1
1,52,3,47,3,3,1,0.932,2599,50,0.562,0.38,51.98,1.0638297872340423,55.297872340425535,F,High School,Divorced,Less than $40K,Blue,50-69,Baixa,1
0,42,5,25,3,1,1,0.713,4823,77,0.833,0.796,62.63636363636363,3.08,192.92,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,1
0,48,2,36,2,1,1,0.7,4731,82,0.783,0.16,57.69512195121951,2.2777777777777777,131.41666666666666,M,High School,Married,$80K - $120K,Blue,30-49,Alta,0
0,40,4,31,2,3,3,0.972,5087,69,0.725,0.905,73.72463768115942,2.225806451612903,164.09677419354838,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,55,2,44,2,2,2,0.689,3681,62,0.632,0.32,59.37096774193548,1.4090909090909092,83.6590909090909,M,Doctorate,Single,Less than $40K,Blue,50-69,Baixa,1
0,45,4,36,3,2,1,0.656,3856,74,0.762,0.273,52.108108108108105,2.055555555555556,107.11111111111111,M,Unknown,Married,$40K - $60K,Blue,30-49,Média,0
0,40,3,34,2,1,3,0.477,3510,62,0.476,0.059,56.61290322580645,1.8235294117647056,103.23529411764706,M,College,Divorced,$80K - $120K,Silver,30-49,Alta,0
0,33,3,21,2,1,3,0.744,4460,65,0.857,0.412,68.61538461538461,3.095238095238096,212.3809523809524,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,57,3,36,3,4,1,0.867,5104,82,0.783,0.774,62.24390243902439,2.2777777777777777,141.77777777777777,F,Uneducated,Divorced,Unknown,Blue,50-69,Baixa,1
0,51,2,39,2,1,1,0.46,4441,87,0.673,0.0,51.04597701149425,2.230769230769231,113.87179487179488,M,Unknown,Single,$80K - $120K,Blue,50-69,Alta,0
1,58,3,36,2,2,3,0.458,1990,31,0.192,0.0,64.19354838709677,0.8611111111111112,55.27777777777778,F,Unknown,Divorced,Less than $40K,Blue,50-69,Baixa,0
0,53,3,36,2,3,1,0.667,4704,79,0.756,0.438,59.54430379746835,2.1944444444444446,130.66666666666666,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,46,3,39,2,1,3,0.512,4878,78,0.444,0.081,62.53846153846154,2.0,125.07692307692308,M,High School,Single,$80K - $120K,Blue,30-49,Alta,0
1,57,3,51,2,5,2,0.733,2607,37,0.609,0.0,70.45945945945945,0.7254901960784313,51.11764705882353,F,High School,Married,Unknown,Blue,50-69,Baixa,0
0,52,1,43,3,3,1,0.64,4598,69,0.865,0.207,66.6376811594203,1.6046511627906976,106.93023255813954,F,College,Married,Unknown,Blue,50-69,Baixa,0
0,40,4,32,3,1,1,0.657,4215,79,0.927,0.0,53.35443037974684,2.46875,131.71875,M,High School,Unknown,$40K - $60K,Blue,30-49,Média,0
0,37,2,36,3,2,1,0.613,4287,79,0.717,0.691,54.265822784810126,2.1944444444444446,119.08333333333331,F,High School,Single,Unknown,Blue,30-49,Baixa,1
1,47,4,39,3,3,6,0.854,2295,51,0.545,0.0,45.0,1.3076923076923077,58.84615384615385,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
1,38,2,36,2,3,2,0.51,1924,48,0.548,0.0,40.083333333333336,1.3333333333333333,53.44444444444444,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,42,2,31,2,1,1,0.797,4068,61,0.694,0.0,66.68852459016394,1.967741935483871,131.2258064516129,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,38,5,31,2,5,2,0.787,4268,85,0.667,0.647,50.21176470588235,2.7419354838709675,137.67741935483872,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,47,5,37,2,3,3,0.68,4115,75,0.923,0.0,54.86666666666667,2.027027027027027,111.2162162162162,F,Post-Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,45,2,37,3,2,2,0.52,3247,70,0.707,0.043,46.385714285714286,1.891891891891892,87.75675675675676,M,High School,Married,$80K - $120K,Silver,30-49,Alta,0
0,44,4,38,3,3,3,0.746,4627,77,0.791,0.589,60.09090909090909,2.026315789473684,121.76315789473684,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,47,3,32,2,1,1,0.491,4168,71,0.868,0.112,58.70422535211268,2.21875,130.25,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
0,48,1,38,3,3,3,0.661,4175,63,0.537,0.176,66.26984126984127,1.6578947368421053,109.86842105263158,M,Unknown,Single,$60K - $80K,Blue,30-49,Alta,0
0,42,4,36,3,1,2,0.722,5267,83,0.886,0.83,63.45783132530121,2.305555555555556,146.30555555555554,F,College,Single,$40K - $60K,Blue,30-49,Média,1
0,42,3,36,3,1,2,0.838,4504,84,0.787,0.544,53.61904761904762,2.333333333333333,125.11111111111111,F,Graduate,Married,$40K - $60K,Blue,30-49,Média,1
0,44,2,36,3,2,1,0.653,5082,86,0.686,0.131,59.093023255813954,2.388888888888889,141.16666666666666,M,High School,Married,$60K - $80K,Blue,30-49,Alta,0
0,46,3,36,3,2,3,0.631,4894,84,0.647,0.302,58.26190476190476,2.333333333333333,135.94444444444446,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,39,2,32,3,2,2,0.896,5910,91,0.517,0.0,64.94505494505495,2.84375,184.6875,M,High School,Unknown,$60K - $80K,Blue,30-49,Alta,0
0,57,2,41,2,3,3,0.778,5322,79,0.975,0.221,67.36708860759494,1.9268292682926829,129.8048780487805,F,Doctorate,Married,$40K - $60K,Blue,50-69,Média,0
1,54,1,41,3,3,3,0.806,2535,55,0.618,0.0,46.09090909090909,1.3414634146341464,61.829268292682926,F,Graduate,Single,Unknown,Blue,50-69,Baixa,0
0,50,2,37,2,1,2,0.73,5102,83,0.694,0.341,61.46987951807229,2.2432432432432434,137.8918918918919,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,56,0,44,3,2,0,0.888,4241,72,0.946,0.486,58.90277777777778,1.6363636363636365,96.38636363636364,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,54,3,49,3,1,3,0.664,4830,87,0.642,0.0,55.51724137931034,1.7755102040816326,98.57142857142856,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,0
0,50,3,44,2,2,1,0.687,5235,76,1.0,0.742,68.88157894736842,1.7272727272727273,118.97727272727272,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,56,1,49,2,2,2,0.528,4498,85,0.7,0.536,52.917647058823526,1.7346938775510203,91.79591836734694,F,Unknown,Married,$40K - $60K,Blue,50-69,Média,1
0,61,1,50,3,3,1,0.684,4871,79,0.975,0.418,61.65822784810127,1.58,97.42,F,Graduate,Married,Unknown,Blue,50-69,Baixa,1
0,38,3,27,2,3,3,0.498,3904,66,0.61,0.86,59.15151515151515,2.4444444444444446,144.59259259259258,F,High School,Married,$40K - $60K,Blue,30-49,Média,1
0,55,4,46,3,2,2,0.883,5025,62,0.879,0.185,81.04838709677419,1.3478260869565215,109.2391304347826,F,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,0
0,38,1,29,3,3,3,0.718,3781,61,0.906,0.599,61.98360655737705,2.103448275862069,130.3793103448276,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,1
1,38,4,33,4,3,1,0.648,2134,34,0.478,0.0,62.76470588235294,1.0303030303030305,64.66666666666667,F,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
1,47,5,42,3,5,3,0.752,2458,44,0.467,0.501,55.86363636363637,1.0476190476190477,58.523809523809526,F,Doctorate,Married,Unknown,Blue,30-49,Baixa,1
0,55,4,44,2,3,2,0.614,4035,80,0.739,0.428,50.4375,1.818181818181818,91.70454545454544,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,1
0,50,1,39,3,3,2,0.756,4338,75,0.829,0.259,57.84,1.9230769230769231,111.23076923076924,M,High School,Married,$80K - $120K,Blue,50-69,Alta,0
0,48,3,36,3,3,3,0.544,4182,81,0.723,0.671,51.629629629629626,2.25,116.16666666666669,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,33,2,19,3,2,3,0.985,5859,82,0.783,0.338,71.45121951219512,4.315789473684211,308.3684210526316,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,2
0,44,3,31,2,2,3,0.769,4076,62,0.632,0.333,65.74193548387096,2.0,131.48387096774192,M,Graduate,Married,$120K +,Blue,30-49,Alta,1
0,52,2,36,3,2,1,0.85,4461,73,0.921,0.502,61.10958904109589,2.0277777777777777,123.91666666666669,M,Uneducated,Single,$120K +,Blue,50-69,Alta,1
0,46,3,36,2,3,1,0.83,4050,78,0.814,0.172,51.92307692307692,2.1666666666666665,112.5,F,Unknown,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,41,2,37,1,2,1,0.697,5369,75,0.596,0.309,71.58666666666667,2.027027027027027,145.1081081081081,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,1
0,50,2,37,1,3,2,0.696,4773,77,0.674,0.0,61.98701298701299,2.081081081081081,129.0,F,High School,Married,Less than $40K,Silver,50-69,Baixa,0
1,39,2,33,1,3,4,0.371,1804,34,0.259,0.855,53.05882352941177,1.0303030303030305,54.66666666666666,M,High School,Single,$120K +,Blue,30-49,Alta,1
0,42,1,35,2,1,3,0.803,4897,71,1.088,0.876,68.97183098591549,2.0285714285714285,139.9142857142857,F,College,Married,Less than $40K,Blue,30-49,Baixa,1
0,33,2,26,2,3,2,0.613,4196,87,0.891,0.0,48.22988505747127,3.3461538461538463,161.3846153846154,F,Doctorate,Single,Less than $40K,Blue,30-49,Baixa,0
1,44,2,34,4,3,3,0.506,2078,37,0.423,0.0,56.16216216216216,1.088235294117647,61.11764705882353,F,College,Single,Less than $40K,Blue,30-49,Baixa,0
0,42,5,36,2,1,1,0.63,4182,76,1.171,0.0,55.026315789473685,2.111111111111111,116.16666666666669,F,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
0,52,3,41,2,3,2,0.601,4956,89,0.745,0.547,55.68539325842696,2.1707317073170733,120.8780487804878,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,59,2,54,1,1,3,0.61,4919,72,0.756,0.0,68.31944444444444,1.3333333333333333,91.0925925925926,F,Post-Graduate,Single,Less than $40K,Blue,50-69,Baixa,0
0,45,3,26,1,1,2,0.642,4479,80,0.667,0.588,55.9875,3.076923076923077,172.26923076923077,F,Unknown,Divorced,$40K - $60K,Blue,30-49,Média,1
0,61,0,36,2,3,3,0.816,4553,84,0.714,0.136,54.20238095238095,2.333333333333333,126.47222222222224,M,Graduate,Married,Unknown,Blue,50-69,Baixa,0
1,43,4,32,2,3,2,0.691,2613,46,0.84,0.0,56.80434782608695,1.4375,81.65625,F,High School,Divorced,Less than $40K,Blue,30-49,Baixa,0
1,59,1,47,2,4,2,0.798,2496,41,0.64,0.075,60.8780487804878,0.8723404255319149,53.1063829787234,M,College,Single,$120K +,Blue,50-69,Alta,0
1,46,4,28,2,2,4,0.644,2061,38,0.462,0.0,54.23684210526316,1.3571428571428572,73.60714285714286,M,Graduate,Single,$40K - $60K,Blue,30-49,Média,0
1,40,3,31,5,3,2,0.669,2857,40,0.6,0.0,71.425,1.2903225806451613,92.16129032258064,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,63,0,56,2,2,2,0.814,3527,69,0.816,0.117,51.11594202898551,1.2321428571428572,62.98214285714285,F,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,0
0,45,3,36,1,2,2,1.036,4293,66,0.692,0.421,65.04545454545455,1.8333333333333333,119.25,F,Graduate,Single,Unknown,Blue,30-49,Baixa,1
0,49,4,43,2,2,2,0.815,4851,74,0.947,0.482,65.55405405405405,1.7209302325581397,112.81395348837208,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,42,5,32,1,2,2,0.719,3967,75,0.923,0.394,52.89333333333333,2.34375,123.96875,M,High School,Married,$60K - $80K,Blue,30-49,Alta,1
0,46,1,34,1,3,1,0.901,5006,78,0.66,0.649,64.17948717948718,2.294117647058824,147.23529411764707,F,Unknown,Unknown,Less than $40K,Blue,30-49,Baixa,1
1,42,1,36,5,3,2,0.698,2602,43,0.433,0.898,60.51162790697674,1.1944444444444444,72.27777777777777,F,High School,Married,$40K - $60K,Blue,30-49,Média,1
0,53,3,36,2,2,0,0.894,5326,62,0.676,0.389,85.90322580645162,1.7222222222222223,147.94444444444446,M,Uneducated,Married,$120K +,Blue,50-69,Alta,1
0,60,1,36,2,2,2,0.727,5189,79,0.795,0.627,65.68354430379746,2.1944444444444446,144.13888888888889,F,College,Married,Less than $40K,Blue,50-69,Baixa,1
0,55,3,46,2,3,3,0.653,4674,84,0.585,0.689,55.642857142857146,1.826086956521739,101.6086956521739,F,College,Divorced,Less than $40K,Blue,50-69,Baixa,1
0,50,2,45,2,3,2,0.657,4751,81,0.884,0.464,58.65432098765432,1.8,105.57777777777778,F,Post-Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,34,2,29,2,3,3,0.938,4837,74,0.542,0.756,65.36486486486487,2.5517241379310347,166.79310344827587,F,Post-Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
1,54,1,49,4,3,6,0.722,2519,35,0.522,0.0,71.97142857142858,0.7142857142857143,51.40816326530612,F,Unknown,Married,$40K - $60K,Blue,50-69,Média,0
0,42,3,32,2,3,2,0.584,4684,86,0.623,0.088,54.46511627906977,2.6875,146.375,F,Graduate,Unknown,Unknown,Blue,30-49,Baixa,0
0,48,3,37,1,2,3,0.584,4236,83,0.844,0.0,51.036144578313255,2.2432432432432434,114.48648648648648,F,High School,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,46,3,35,2,2,3,0.659,4813,87,0.706,0.228,55.32183908045977,2.4857142857142858,137.5142857142857,M,High School,Married,$120K +,Blue,30-49,Alta,0
0,47,5,36,1,6,1,0.725,4498,81,0.761,0.619,55.53086419753087,2.25,124.94444444444444,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,42,3,34,1,2,1,0.908,5212,88,0.833,0.537,59.22727272727273,2.588235294117647,153.2941176470588,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,52,3,36,2,2,2,0.76,4419,63,0.658,0.191,70.14285714285714,1.75,122.75,F,High School,Married,Unknown,Blue,50-69,Baixa,0
0,45,2,36,1,2,2,0.815,3645,70,1.0,0.339,52.07142857142857,1.9444444444444444,101.25,M,Post-Graduate,Married,$60K - $80K,Blue,30-49,Alta,1
0,44,3,40,2,2,1,0.773,4625,93,0.938,0.0,49.73118279569893,2.325,115.625,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
1,54,3,36,2,3,3,0.488,2464,57,0.839,0.0,43.2280701754386,1.5833333333333333,68.44444444444444,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,0
0,42,2,30,1,2,3,0.808,4129,81,0.884,0.0,50.97530864197531,2.7,137.63333333333333,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,0
0,54,3,49,1,1,2,0.637,4692,86,0.72,0.517,54.55813953488372,1.7551020408163265,95.75510204081633,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,38,1,19,1,1,2,0.716,5344,82,0.864,0.288,65.17073170731707,4.315789473684211,281.2631578947368,F,High School,Married,$40K - $60K,Blue,30-49,Média,2
0,51,1,39,1,1,3,0.561,5010,85,0.7,0.143,58.94117647058823,2.1794871794871797,128.46153846153845,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
0,41,3,15,1,1,2,0.661,4931,81,0.841,0.0,60.876543209876544,5.4,328.7333333333333,F,High School,Married,Less than $40K,Blue,30-49,Baixa,2
0,52,2,38,2,2,3,0.586,4503,89,0.712,0.867,50.59550561797753,2.3421052631578947,118.5,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,42,4,36,2,1,1,0.668,5020,75,0.786,0.733,66.93333333333334,2.083333333333333,139.44444444444446,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,1
0,46,4,32,2,1,1,0.708,5027,82,0.64,0.117,61.30487804878049,2.5625,157.09375,F,Graduate,Married,Unknown,Blue,30-49,Baixa,0
0,46,2,41,2,3,3,0.637,4249,76,1.235,0.809,55.9078947368421,1.853658536585366,103.63414634146342,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,1
0,55,1,47,2,3,1,0.792,5167,78,0.773,0.76,66.24358974358974,1.6595744680851063,109.93617021276596,F,High School,Single,$40K - $60K,Blue,50-69,Média,1
0,29,1,36,1,1,2,0.701,4660,80,0.778,0.68,58.25,2.2222222222222223,129.44444444444446,F,Unknown,Single,Less than $40K,Blue,<30,Baixa,1
0,62,0,45,2,2,3,0.886,4755,88,0.725,0.0,54.03409090909091,1.9555555555555555,105.66666666666669,F,Graduate,Single,Unknown,Blue,50-69,Baixa,0
0,47,2,36,1,3,3,0.826,4980,78,0.857,0.797,63.84615384615385,2.1666666666666665,138.33333333333334,F,College,Married,Less than $40K,Blue,30-49,Baixa,1
1,47,2,34,2,2,2,0.717,2313,37,0.321,0.906,62.51351351351352,1.088235294117647,68.02941176470588,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
1,35,1,30,2,2,2,0.683,2549,54,0.588,0.0,47.2037037037037,1.8,84.96666666666667,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
1,42,4,36,6,2,3,0.518,2299,39,0.444,0.404,58.94871794871795,1.0833333333333333,63.86111111111112,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,1
0,48,2,35,2,3,3,0.782,4504,90,0.765,0.0,50.04444444444445,2.571428571428572,128.68571428571428,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,0
1,40,3,21,5,2,2,0.41,2191,38,0.357,0.0,57.6578947368421,1.809523809523809,104.33333333333331,F,Doctorate,Married,Less than $40K,Blue,30-49,Baixa,0
0,46,3,40,1,1,1,0.946,4747,73,1.028,0.648,65.02739726027397,1.825,118.675,F,Graduate,Married,Unknown,Blue,30-49,Baixa,1
0,41,1,28,1,3,1,0.624,4245,74,0.897,0.069,57.36486486486486,2.642857142857143,151.60714285714286,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,0
1,35,3,29,4,2,3,0.748,2549,56,0.75,0.0,45.517857142857146,1.9310344827586208,87.89655172413794,F,Unknown,Single,Unknown,Blue,30-49,Baixa,0
1,52,1,44,1,3,2,0.544,2387,51,0.5,0.0,46.80392156862745,1.1590909090909092,54.25,M,High School,Single,$80K - $120K,Blue,50-69,Alta,0
1,56,2,37,2,2,3,0.902,2919,47,0.382,0.0,62.1063829787234,1.2702702702702702,78.89189189189189,F,Unknown,Single,$40K - $60K,Blue,50-69,Média,0
1,48,2,37,4,2,3,0.772,2532,48,0.548,0.041,52.75,1.2972972972972974,68.43243243243244,F,Graduate,Single,Unknown,Blue,30-49,Baixa,0
0,41,3,36,2,2,3,0.61,4853,78,0.592,0.0,62.21794871794872,2.1666666666666665,134.80555555555554,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,38,3,20,1,3,3,0.716,4042,77,0.925,0.147,52.493506493506494,3.85,202.1,M,Graduate,Single,$40K - $60K,Blue,30-49,Média,0
1,48,2,41,4,2,3,0.687,2499,38,0.407,0.61,65.76315789473684,0.926829268292683,60.95121951219512,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,38,2,28,2,3,3,0.84,5015,90,0.915,0.246,55.72222222222222,3.2142857142857144,179.10714285714286,F,Uneducated,Single,Unknown,Blue,30-49,Baixa,0
0,53,4,34,1,2,3,0.908,4060,61,1.346,0.0,66.55737704918033,1.7941176470588236,119.41176470588236,M,Post-Graduate,Married,$80K - $120K,Blue,50-69,Alta,0
0,45,3,36,1,2,2,0.708,4404,77,0.75,0.69,57.1948051948052,2.138888888888889,122.33333333333331,F,Doctorate,Married,Less than $40K,Blue,30-49,Baixa,1
0,57,0,47,2,3,1,0.536,4037,72,0.756,0.36,56.06944444444444,1.5319148936170213,85.8936170212766,F,College,Married,Less than $40K,Blue,50-69,Baixa,1
0,54,4,36,1,3,0,0.694,4512,90,0.765,0.694,50.13333333333333,2.5,125.33333333333331,F,High School,Single,Less than $40K,Blue,50-69,Baixa,1
0,45,4,33,2,1,3,0.838,4662,70,0.628,0.685,66.6,2.121212121212121,141.27272727272728,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,38,3,36,1,1,1,0.767,4874,78,0.66,0.508,62.48717948717949,2.1666666666666665,135.38888888888889,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
1,45,4,36,5,3,3,0.886,2729,38,0.52,0.609,71.8157894736842,1.0555555555555556,75.80555555555556,F,Doctorate,Married,Less than $40K,Blue,30-49,Baixa,1
1,32,0,36,6,3,3,0.683,2479,43,0.536,0.0,57.65116279069768,1.1944444444444444,68.86111111111111,F,Unknown,Divorced,Less than $40K,Blue,30-49,Baixa,0
0,46,4,36,1,3,1,0.766,5329,83,0.729,0.9,64.20481927710843,2.305555555555556,148.02777777777777,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,41,4,22,1,2,3,0.787,4379,67,0.811,0.332,65.35820895522389,3.0454545454545454,199.04545454545453,M,College,Married,$80K - $120K,Blue,30-49,Alta,1
0,51,1,45,2,2,3,0.739,4505,71,0.732,0.334,63.45070422535211,1.5777777777777775,100.11111111111111,F,Unknown,Single,Unknown,Blue,50-69,Baixa,1
0,60,1,36,1,1,3,0.621,3977,83,0.886,0.634,47.91566265060241,2.305555555555556,110.47222222222224,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,31,1,21,2,2,3,0.786,4480,86,0.87,0.924,52.093023255813954,4.095238095238095,213.33333333333331,F,College,Divorced,Less than $40K,Blue,30-49,Baixa,1
1,44,3,38,5,2,2,0.6,1754,39,0.56,0.0,44.97435897435897,1.0263157894736843,46.1578947368421,M,Unknown,Single,$40K - $60K,Blue,30-49,Média,0
0,49,1,36,1,3,2,0.875,4770,74,0.947,0.494,64.45945945945945,2.055555555555556,132.5,F,College,Married,Unknown,Blue,30-49,Baixa,1
0,53,3,42,1,1,3,0.927,4272,70,0.75,0.7,61.02857142857143,1.6666666666666667,101.71428571428572,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,33,1,20,2,2,2,0.723,4698,87,0.851,0.0,54.0,4.35,234.9,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,46,1,36,1,3,3,0.841,4858,77,0.974,0.819,63.09090909090909,2.138888888888889,134.94444444444446,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,43,3,32,2,3,3,0.531,5028,80,0.702,0.162,62.85,2.5,157.125,F,Graduate,Married,Unknown,Blue,30-49,Baixa,0
0,42,3,34,1,3,1,0.89,5758,87,0.706,0.375,66.183908045977,2.5588235294117645,169.35294117647058,F,High School,Unknown,Unknown,Blue,30-49,Baixa,1
0,40,4,26,2,2,3,0.523,4001,76,0.689,0.079,52.64473684210526,2.923076923076923,153.8846153846154,M,Unknown,Single,$60K - $80K,Blue,30-49,Alta,0
0,46,2,34,2,3,3,0.691,4874,79,0.837,0.51,61.69620253164557,2.323529411764706,143.35294117647058,M,Graduate,Married,$120K +,Blue,30-49,Alta,1
0,52,2,45,1,1,1,0.856,5938,83,0.694,0.0,71.5421686746988,1.8444444444444448,131.95555555555555,F,High School,Single,Less than $40K,Blue,50-69,Baixa,0
0,45,3,37,1,3,2,0.706,5497,88,0.63,0.0,62.46590909090909,2.3783783783783785,148.56756756756758,M,College,Divorced,$40K - $60K,Blue,30-49,Média,0
1,39,3,30,2,3,3,0.717,2476,49,0.75,0.0,50.53061224489796,1.6333333333333333,82.53333333333333,M,College,Married,$80K - $120K,Blue,30-49,Alta,0
0,41,2,36,2,1,2,0.65,4596,82,0.822,0.661,56.04878048780488,2.2777777777777777,127.66666666666669,F,College,Married,Less than $40K,Blue,30-49,Baixa,1
0,49,4,36,1,3,3,0.786,4215,53,1.12,0.647,79.52830188679245,1.4722222222222223,117.08333333333331,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,60,1,54,1,2,1,0.578,4228,63,0.465,0.269,67.11111111111111,1.1666666666666667,78.29629629629629,M,Uneducated,Single,$60K - $80K,Blue,50-69,Alta,0
0,37,3,24,1,2,3,0.851,5110,76,0.854,0.31,67.23684210526316,3.1666666666666665,212.91666666666663,M,High School,Single,$80K - $120K,Blue,30-49,Alta,1
0,50,2,46,2,3,2,0.728,4637,91,0.655,0.104,50.95604395604396,1.9782608695652173,100.80434782608695,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
0,46,2,33,2,3,1,0.721,4815,83,0.804,0.574,58.01204819277108,2.515151515151515,145.9090909090909,F,Doctorate,Married,Less than $40K,Blue,30-49,Baixa,1
0,59,1,49,2,2,1,0.692,4556,81,0.473,0.173,56.24691358024691,1.653061224489796,92.9795918367347,F,College,Married,$40K - $60K,Blue,50-69,Média,0
0,49,5,36,1,3,2,0.417,4444,83,0.627,0.637,53.54216867469879,2.305555555555556,123.44444444444444,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,1
0,35,0,36,1,2,2,0.718,4509,71,0.732,0.484,63.50704225352113,1.9722222222222223,125.25,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,52,3,41,2,1,2,0.516,5047,79,0.756,0.0,63.88607594936709,1.9268292682926829,123.09756097560977,F,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,0
1,27,0,18,6,1,4,0.781,2641,40,0.6,0.0,66.025,2.2222222222222223,146.72222222222223,F,High School,Single,Less than $40K,Blue,<30,Baixa,0
0,41,1,31,2,2,2,0.729,4230,68,0.659,0.413,62.20588235294117,2.193548387096774,136.4516129032258,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,45,4,36,1,3,3,0.593,5248,89,0.745,0.0,58.96629213483146,2.4722222222222223,145.77777777777777,F,Post-Graduate,Single,$40K - $60K,Blue,30-49,Média,0
0,37,2,26,1,1,2,0.587,3948,84,0.68,0.0,47.0,3.230769230769231,151.84615384615384,F,College,Single,Less than $40K,Blue,30-49,Baixa,0
0,47,2,42,1,3,3,0.677,4624,73,0.587,0.0,63.342465753424655,1.738095238095238,110.0952380952381,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,0
