Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Rotativo_Ratio,Disponibilidade_Relativa,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster,PC1,PC2
0,43,4,38,2,1,2,3220.0,0,3220.0,0.782,13339,90,0.698,0.0,148.2111111111111,2.3684210526315788,351.0263157894737,0.0,1.0,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,2,4.258895581628481,1.1394508305566158
0,48,3,42,2,1,1,9742.0,2517,7225.0,0.692,13082,92,0.804,0.258,142.19565217391303,2.1904761904761907,311.4761904761905,0.2583658386368302,0.7416341613631697,F,Unknown,Unknown,$40K - $60K,Blue,30-49,Média,2,2.9868256981870736,2.5540533949599116
1,55,3,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0,146.55555555555554,1.173913043478261,172.04347826086956,0.0,1.0,M,Graduate,Single,$60K - $80K,Blue,50-69,Alta,0,1.9196978473239785,-0.8444891106664758
0,48,4,34,1,1,1,34516.0,738,33778.0,0.719,15143,121,0.635,0.021,125.14876033057853,3.5588235294117645,445.38235294117646,0.0213813883416386,0.9786186116583614,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,2,6.921337853510899,0.9196002087652648
0,45,4,32,1,1,3,26819.0,1657,25162.0,0.816,14450,111,0.762,0.062,130.18018018018017,3.46875,451.5625,0.0617845557254185,0.9382154442745816,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,2,6.076048434657972,1.6622955771373709
1,54,1,44,1,3,3,9580.0,132,9448.0,0.32,5385,51,0.308,0.014,105.58823529411764,1.1590909090909092,122.38636363636364,0.0137787056367432,0.9862212943632568,M,Graduate,Divorced,$80K - $120K,Blue,50-69,Alta,0,1.162900122217801,-1.92848143713451
0,47,4,36,2,2,1,7940.0,1669,6271.0,0.696,15445,118,0.934,0.21,130.88983050847455,3.2777777777777777,429.02777777777777,0.2102015113350125,0.7897984886649874,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,2,4.484453691096233,3.270024474591561
0,39,1,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048,129.31428571428572,2.9166666666666665,377.1666666666667,0.0481515818750724,0.9518484181249276,M,Graduate,Single,$60K - $80K,Gold,30-49,Alta,2,5.84566184888571,0.7032006512914751
0,47,2,39,2,2,2,3471.0,0,3471.0,0.871,14381,115,0.742,0.0,125.05217391304348,2.948717948717949,368.7435897435897,0.0,1.0,M,Uneducated,Married,$40K - $60K,Blue,30-49,Média,2,4.517351754635144,1.4709757174602
1,51,2,42,2,4,2,14938.0,0,14938.0,0.758,8192,80,0.778,0.0,102.4,1.9047619047619049,195.04761904761904,0.0,1.0,M,Unknown,Single,$120K +,Blue,50-69,Alta,2,2.7115298670327563,-1.048868781742616
0,49,3,42,2,2,3,14072.0,1917,12155.0,0.653,13432,107,0.981,0.136,125.53271028037383,2.5476190476190474,319.8095238095238,0.1362279704377487,0.8637720295622513,F,Graduate,Divorced,Unknown,Blue,30-49,Baixa,2,3.7910744908716505,1.6785232833917445
0,58,1,53,1,3,3,15928.0,1527,14401.0,0.838,14678,125,0.712,0.096,117.424,2.358490566037736,276.9433962264151,0.0958689100954294,0.9041310899045706,F,Unknown,Married,$40K - $60K,Silver,50-69,Média,2,3.875457972212073,1.0063902945889225
1,40,2,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051,89.31111111111112,3.0,267.93333333333334,0.0509183575343783,0.9490816424656217,M,Uneducated,Married,$80K - $120K,Blue,30-49,Alta,2,3.1853253020876604,0.004021568600551894
0,60,1,45,2,3,1,9752.0,1423,8329.0,0.872,14220,108,0.964,0.146,131.66666666666666,2.4,316.0,0.1459187858900738,0.8540812141099262,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,2,3.5187214733778265,1.7731505341358167
0,53,1,45,1,2,1,3234.0,1514,1720.0,0.846,13803,100,0.695,0.468,138.03,2.2222222222222223,306.7333333333333,0.4681508967223253,0.5318491032776747,M,Unknown,Single,$40K - $60K,Blue,50-69,Média,2,2.1934400723662346,3.4001003957769638
1,45,2,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,87.32,2.083333333333333,181.91666666666663,0.0512397359523426,0.9487602640476572,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,0,2.416777762449661,-1.0996228988442258
0,49,2,36,2,1,3,3090.0,0,3090.0,0.769,14198,101,0.804,0.0,140.5742574257426,2.805555555555556,394.3888888888889,0.0,1.0,M,Uneducated,Married,$80K - $120K,Blue,30-49,Alta,2,4.537869298997831,1.431475867640341
1,48,3,36,5,3,1,9943.0,2138,7805.0,0.949,8325,54,1.0,0.215,154.16666666666666,1.5,231.25,0.2150256461832445,0.7849743538167555,F,Post-Graduate,Divorced,Less than $40K,Blue,30-49,Baixa,2,1.6318604591387247,1.1445022341689879
0,44,3,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236,131.52,2.7777777777777777,365.3333333333333,0.2361111111111111,0.7638888888888888,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,2,3.5140607430768256,2.5131859246107346
0,29,1,36,1,2,1,3640.0,1419,2221.0,0.749,13306,99,0.678,0.39,134.40404040404042,2.75,369.6111111111111,0.3898351648351648,0.6101648351648352,F,Uneducated,Single,Less than $40K,Blue,<30,Baixa,2,3.189024655017242,3.7300313076703415
0,42,4,35,1,2,3,34516.0,1420,33096.0,0.848,14672,110,0.803,0.041,133.38181818181818,3.142857142857143,419.2,0.041140340711554,0.958859659288446,M,Uneducated,Married,$80K - $120K,Silver,30-49,Alta,2,6.432351477872079,0.9396806858922481
0,45,3,39,1,2,3,10186.0,1608,8578.0,0.712,14023,106,0.767,0.158,132.2924528301887,2.717948717948718,359.56410256410254,0.1578637345376006,0.8421362654623994,F,Graduate,Married,Less than $40K,Silver,30-49,Baixa,2,4.06988041123909,2.1786408387197467
0,45,2,36,1,3,1,15987.0,2262,13725.0,0.714,15513,127,0.649,0.141,122.1496062992126,3.5277777777777777,430.9166666666667,0.1414899605929818,0.8585100394070182,F,High School,Single,Less than $40K,Platinum,30-49,Baixa,2,5.162025877815444,2.8739831691401996
1,46,0,39,2,3,3,16983.0,0,16983.0,1.061,8526,79,0.837,0.0,107.9240506329114,2.025641025641025,218.6153846153846,0.0,1.0,M,College,Single,$80K - $120K,Blue,30-49,Alta,2,3.107505137167223,-0.8222347279034475
1,39,2,36,6,3,3,34516.0,2517,31999.0,1.052,7866,63,0.75,0.073,124.85714285714286,1.75,218.5,0.0729227025147757,0.9270772974852244,M,Unknown,Married,$120K +,Blue,30-49,Alta,2,3.0260947607755733,-0.774440723867963
0,32,2,20,2,3,3,34516.0,2136,32380.0,0.849,14667,119,0.75,0.062,123.25210084033614,5.95,733.35,0.0618843434928728,0.9381156565071272,M,Uneducated,Single,$80K - $120K,Silver,30-49,Alta,2,8.320002157903883,3.236546363582225
0,38,2,31,1,3,2,34516.0,0,34516.0,0.768,14036,99,0.768,0.0,141.77777777777777,3.193548387096774,452.7741935483871,0.0,1.0,M,High School,Single,$80K - $120K,Blue,30-49,Alta,2,6.891128257701614,0.38829508040053534
0,50,4,41,1,2,2,4268.0,1509,2759.0,0.562,14351,112,0.867,0.354,128.13392857142858,2.731707317073171,350.0243902439024,0.3535613870665417,0.6464386129334583,F,Unknown,Married,$40K - $60K,Blue,50-69,Média,2,3.1509530744934953,3.260050353632153
0,50,2,40,2,3,2,10748.0,1084,9664.0,0.868,16541,126,0.68,0.101,131.27777777777777,3.15,413.525,0.100855973204317,0.899144026795683,F,High School,Married,Unknown,Blue,50-69,Baixa,2,4.991133911375829,2.299952344847636
1,37,2,21,2,2,2,31718.0,0,31718.0,0.91,7432,64,0.641,0.0,116.125,3.0476190476190474,353.9047619047619,0.0,1.0,F,Unknown,Married,Unknown,Silver,30-49,Baixa,2,4.972057453624679,-0.6773868903281232
1,42,2,36,1,3,1,9959.0,2517,7442.0,0.884,8847,85,0.771,0.253,104.08235294117648,2.361111111111111,245.75,0.2527362184958329,0.7472637815041671,M,College,Single,$80K - $120K,Blue,30-49,Alta,2,2.0435325897615213,1.9499455378300052
0,53,1,36,2,2,2,34516.0,1484,33032.0,1.015,16373,114,0.9,0.043,143.62280701754386,3.1666666666666665,454.80555555555554,0.0429945532506663,0.9570054467493336,M,College,Married,$80K - $120K,Silver,50-69,Alta,2,6.591734483077859,1.2392998489494063
0,52,1,45,1,5,1,11898.0,2517,9381.0,0.745,15798,128,0.73,0.212,123.421875,2.844444444444445,351.06666666666666,0.2115481593545133,0.7884518406454867,M,High School,Single,$60K - $80K,Blue,50-69,Alta,2,3.9510635585845595,2.822299863919148
1,57,2,43,2,3,3,34516.0,1847,32669.0,0.557,7842,61,0.794,0.054,128.55737704918033,1.4186046511627908,182.3720930232558,0.0535114149959439,0.946488585004056,M,Post-Graduate,Single,$80K - $120K,Silver,50-69,Alta,2,3.040385474594963,-1.549717507618883
0,46,1,27,1,3,1,13056.0,1890,11166.0,0.713,14280,102,0.672,0.145,140.0,3.7777777777777777,528.8888888888889,0.1447610294117647,0.8552389705882353,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,2,5.315404340030838,3.1227806452929547
0,60,0,47,1,1,3,14002.0,1413,12589.0,0.621,13849,128,0.882,0.101,108.1953125,2.723404255319149,294.6595744680851,0.100914155120697,0.899085844879303,M,Graduate,Single,Less than $40K,Silver,50-69,Baixa,2,3.8657751824787048,1.2940923316801107
1,40,3,33,5,3,6,5500.0,442,5058.0,0.609,7720,67,0.558,0.08,115.22388059701493,2.0303030303030303,233.93939393939397,0.0803636363636363,0.9196363636363636,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0,1.8398751867596548,-0.262445369799348
1,49,3,38,2,3,3,8549.0,0,8549.0,1.023,9192,77,0.791,0.0,119.37662337662336,2.026315789473684,241.8947368421053,0.0,1.0,M,Uneducated,Married,$120K +,Blue,30-49,Alta,2,2.9548337117124213,-0.29451290489397564
1,56,2,44,5,3,1,4390.0,0,4390.0,1.005,8454,69,0.769,0.0,122.52173913043478,1.568181818181818,192.13636363636363,0.0,1.0,M,Unknown,Married,Less than $40K,Blue,50-69,Baixa,0,1.8016953707077923,-0.6898617765385616
1,55,1,43,2,2,3,24884.0,0,24884.0,0.072,5107,53,0.293,0.0,96.35849056603772,1.2325581395348837,118.76744186046513,0.0,1.0,M,College,Single,$80K - $120K,Blue,50-69,Alta,0,1.8833807399504279,-2.9304576969495173
0,55,2,41,1,1,1,3591.0,1760,1831.0,0.507,13289,121,0.754,0.49,109.82644628099172,2.951219512195122,324.1219512195122,0.4901141743247006,0.5098858256752994,F,Graduate,Married,Unknown,Blue,50-69,Baixa,2,2.3241267617978427,3.828912944047523
1,55,3,47,2,5,4,4841.0,859,3982.0,1.003,8918,87,0.977,0.177,102.5057471264368,1.851063829787234,189.74468085106383,0.1774426771328238,0.8225573228671762,F,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,2,1.4283947602983817,0.409275158665081
1,31,2,18,2,1,3,4246.0,2517,1729.0,0.951,8102,66,0.886,0.593,122.75757575757576,3.6666666666666665,450.1111111111111,0.5927932171455488,0.4072067828544512,M,Unknown,Unknown,$80K - $120K,Blue,30-49,Alta,2,1.9930155028568413,4.800971140033523
0,44,4,36,2,1,2,7469.0,1378,6091.0,0.859,15225,108,0.862,0.184,140.97222222222223,3.0,422.9166666666667,0.1844959164546793,0.8155040835453207,F,Graduate,Single,Unknown,Blue,30-49,Baixa,2,4.494577480201068,2.9410092761791695
0,54,2,48,2,3,2,29974.0,2114,27860.0,0.925,15190,115,0.855,0.071,132.08695652173913,2.395833333333333,316.4583333333333,0.070527790751985,0.929472209248015,M,Graduate,Divorced,$80K - $120K,Blue,50-69,Alta,2,4.9852777639173045,0.7849083896065415
0,58,1,48,2,3,2,20724.0,2221,18503.0,0.769,14215,109,0.703,0.107,130.41284403669724,2.270833333333333,296.1458333333333,0.107170430418838,0.8928295695811619,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,2,3.919410014065115,1.0506444504531862
0,53,2,36,2,2,2,21079.0,1431,19648.0,0.688,13930,96,0.655,0.068,145.10416666666666,2.6666666666666665,386.94444444444446,0.0678874709426443,0.9321125290573556,M,High School,Single,$120K +,Blue,50-69,Alta,2,4.902903496542411,1.1365608841143764
0,59,1,36,2,2,3,3720.0,1569,2151.0,0.891,16208,129,0.792,0.422,125.64341085271316,3.583333333333333,450.22222222222223,0.4217741935483871,0.5782258064516129,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,2,3.629775348693726,4.294145133511125
1,54,1,36,2,3,2,11077.0,573,10504.0,0.973,8165,87,0.776,0.052,93.85057471264368,2.4166666666666665,226.80555555555557,0.0517288074388372,0.9482711925611628,M,Unknown,Single,$80K - $120K,Blue,50-69,Alta,2,2.5379138430334223,-0.04446105863184834
0,32,1,19,2,3,1,12024.0,0,12024.0,0.823,14551,105,0.78,0.0,138.58095238095237,5.526315789473684,765.8421052631579,0.0,1.0,M,High School,Married,$40K - $60K,Blue,30-49,Média,2,7.65292262399444,3.3990454637061953
1,48,5,38,2,3,3,4446.0,0,4446.0,0.963,8753,76,0.949,0.0,115.17105263157896,2.0,230.3421052631579,0.0,1.0,M,Graduate,Single,$40K - $60K,Blue,30-49,Média,2,2.6490482811190543,-0.1489039443134155
0,54,3,44,2,1,3,34516.0,862,33654.0,0.815,15034,111,0.762,0.025,135.44144144144144,2.522727272727273,341.6818181818182,0.0249739251361687,0.9750260748638312,M,Graduate,Married,$120K +,Blue,50-69,Alta,2,5.79806740036569,-0.016658963835367538
0,32,0,24,2,2,3,11511.0,0,11511.0,0.867,14436,123,0.64,0.0,117.36585365853658,5.125,601.5,0.0,1.0,M,Unknown,Married,Less than $40K,Silver,30-49,Baixa,2,6.768791967680777,2.706970137455072
0,42,2,31,2,1,3,34516.0,1356,33160.0,0.71,12878,104,0.825,0.039,123.82692307692308,3.3548387096774195,415.4193548387097,0.0392861281724417,0.9607138718275582,M,Graduate,Married,$80K - $120K,Silver,30-49,Alta,2,6.032378740567344,0.7249458443334541
0,42,3,28,2,3,1,19192.0,1507,17685.0,0.594,15615,125,0.736,0.079,124.92,4.464285714285714,557.6785714285714,0.0785223009587328,0.9214776990412672,M,Uneducated,Married,$120K +,Blue,30-49,Alta,2,6.49016486358625,2.910764354149089
0,29,0,36,1,1,1,3076.0,0,3076.0,0.924,15514,123,0.892,0.0,126.130081300813,3.4166666666666665,430.94444444444446,0.0,1.0,M,Post-Graduate,Married,Less than $40K,Blue,<30,Baixa,2,5.493303077410016,2.5085647908981756
0,43,3,32,2,1,2,4196.0,1331,2865.0,0.537,14545,116,0.841,0.317,125.38793103448276,3.625,454.53125,0.317206863679695,0.682793136320305,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,2,4.073319302589849,3.8361436672745084
0,45,3,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487,128.7704918032787,3.210526315789474,413.42105263157896,0.4872032069071847,0.5127967930928153,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,2,3.3643009308621683,4.503084527682239
0,56,1,49,1,2,1,17542.0,2517,15025.0,0.8,13939,138,0.792,0.143,101.0072463768116,2.816326530612245,284.46938775510205,0.1434842093261885,0.8565157906738115,F,High School,Married,Unknown,Blue,50-69,Baixa,2,3.871444477950602,1.9037008612160424
0,46,4,36,2,2,1,32949.0,1190,31759.0,0.664,14892,113,0.638,0.036,131.78761061946904,3.138888888888889,413.6666666666667,0.0361164223496919,0.963883577650308,M,High School,Married,$80K - $120K,Blue,30-49,Alta,2,6.285267961263087,0.8552728524371526
0,41,2,28,1,3,3,32250.0,1289,30961.0,0.703,15785,100,0.786,0.04,157.85,3.571428571428572,563.75,0.039968992248062,0.960031007751938,F,Doctorate,Married,Unknown,Silver,30-49,Baixa,2,7.257701949415422,1.6991809107087936
0,50,2,40,2,1,1,34516.0,1826,32690.0,0.718,14994,121,0.833,0.053,123.91735537190084,3.025,374.85,0.0529030015065476,0.9470969984934524,F,Graduate,Married,Unknown,Gold,50-69,Baixa,2,5.931062653988909,0.9832249291482669
0,52,2,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088,152.81,2.3255813953488373,355.3720930232558,0.0881531212209666,0.9118468787790334,F,College,Divorced,$40K - $60K,Gold,50-69,Média,2,4.846629555809412,1.19787367364163
0,52,2,43,1,2,3,4090.0,1649,2441.0,0.752,15497,92,0.673,0.403,168.44565217391303,2.13953488372093,360.3953488372093,0.4031784841075794,0.5968215158924205,F,Graduate,Married,$40K - $60K,Blue,50-69,Média,2,3.0259646386999535,3.370244685527098
0,32,0,21,2,3,1,4251.0,2295,1956.0,0.628,15574,115,0.797,0.54,135.42608695652174,5.476190476190476,741.6190476190476,0.5398729710656316,0.4601270289343684,F,High School,Single,Unknown,Blue,30-49,Baixa,2,5.176343737088807,6.875986799599682
0,52,1,40,2,1,1,4119.0,2517,1602.0,0.754,15215,121,0.862,0.611,125.74380165289256,3.025,380.375,0.6110706482155863,0.3889293517844137,F,High School,Single,Less than $40K,Blue,50-69,Baixa,2,2.403559987812751,5.103575807740826
0,60,1,55,2,2,3,13399.0,1456,11943.0,0.856,16493,122,0.649,0.109,135.18852459016392,2.2181818181818183,299.8727272727273,0.1086648257332636,0.8913351742667364,M,High School,Married,Less than $40K,Silver,50-69,Baixa,2,3.9737368206068497,1.303970050693832
0,44,0,34,1,3,3,9070.0,1273,7797.0,0.637,15211,129,0.743,0.14,117.91472868217056,3.794117647058824,447.38235294117646,0.1403528114663726,0.8596471885336273,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,2,4.966080231258683,2.8752449787832743
0,48,4,36,2,6,1,7469.0,1216,6253.0,0.771,13614,104,0.6,0.163,130.90384615384616,2.888888888888889,378.1666666666667,0.1628062658990494,0.8371937341009505,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,2,3.8817617178767008,2.150585783421462
1,57,1,36,4,3,3,23714.0,0,23714.0,0.981,8463,62,0.824,0.0,136.5,1.7222222222222223,235.08333333333331,0.0,1.0,M,Post-Graduate,Unknown,$80K - $120K,Blue,50-69,Alta,2,3.281852515755765,-1.4334284112210438
0,52,2,40,1,2,3,5240.0,2517,2723.0,0.78,14161,105,0.875,0.48,134.86666666666667,2.625,354.025,0.4803435114503817,0.5196564885496183,F,High School,Divorced,Less than $40K,Blue,50-69,Baixa,2,2.4991595563643108,4.007418057301813
1,34,3,28,2,3,2,3744.0,0,3744.0,0.796,8202,69,0.769,0.0,118.8695652173913,2.4642857142857144,292.92857142857144,0.0,1.0,M,Post-Graduate,Single,$40K - $60K,Blue,30-49,Média,2,3.1441395993960333,0.43480203384671995
0,40,2,36,2,2,1,15594.0,1690,13904.0,0.69,16101,127,0.608,0.108,126.77952755905513,3.5277777777777777,447.25,0.1083750160318071,0.8916249839681929,M,Uneducated,Single,$80K - $120K,Blue,30-49,Alta,2,5.503328624456867,2.699918549294046
0,45,4,35,1,1,3,8449.0,2092,6357.0,0.709,17634,120,0.667,0.248,146.95,3.4285714285714284,503.8285714285714,0.2476032666587762,0.7523967333412238,M,High School,Single,$60K - $80K,Blue,30-49,Alta,2,5.158711563671337,3.9714249321965336
1,59,0,48,5,2,6,34516.0,0,34516.0,0.969,8480,71,0.821,0.0,119.43661971830986,1.4791666666666667,176.66666666666666,0.0,1.0,M,High School,Single,$80K - $120K,Gold,50-69,Alta,0,3.117035826757632,-2.6842916676899264
0,43,3,28,2,1,3,9959.0,734,9225.0,0.86,16732,116,0.812,0.074,144.24137931034485,4.142857142857143,597.5714285714286,0.0737021789336278,0.9262978210663722,M,Unknown,Unknown,$80K - $120K,Blue,30-49,Alta,2,6.398165891217123,3.186630347801297
0,30,2,36,1,3,3,4192.0,1734,2458.0,0.753,13345,106,0.893,0.414,125.89622641509432,2.9444444444444446,370.69444444444446,0.4136450381679389,0.586354961832061,M,College,Single,$60K - $80K,Blue,30-49,Alta,2,3.092728055287807,3.8789788097852314
0,38,1,31,2,6,3,3416.0,2517,899.0,0.925,14230,105,0.78,0.737,135.52380952380952,3.3870967741935485,459.03225806451616,0.7368266978922716,0.2631733021077283,F,High School,Married,Less than $40K,Blue,30-49,Baixa,2,2.304890342533913,5.837914146271254
0,42,4,31,2,2,2,3322.0,0,3322.0,0.758,13784,108,0.588,0.0,127.62962962962963,3.4838709677419355,444.64516129032256,0.0,1.0,M,Doctorate,Single,$60K - $80K,Blue,30-49,Alta,2,5.030871942310709,1.8414434835655207
0,50,1,30,1,3,2,14217.0,1816,12401.0,0.978,15554,99,0.678,0.128,157.11111111111111,3.3,518.4666666666667,0.1277344024759091,0.8722655975240908,M,Uneducated,Single,$60K - $80K,Blue,50-69,Alta,2,5.457626732934439,2.8636130301605256
0,49,4,35,1,2,2,17350.0,1817,15533.0,0.816,16132,118,0.873,0.105,136.71186440677965,3.3714285714285714,460.9142857142857,0.1047262247838616,0.8952737752161384,M,College,Single,$60K - $80K,Blue,30-49,Alta,2,5.650780580942588,2.587581844422929
0,58,4,53,1,3,0,13784.0,698,13086.0,0.75,13120,91,0.784,0.051,144.17582417582418,1.7169811320754718,247.54716981132077,0.0506384213580963,0.9493615786419036,M,High School,Married,$60K - $80K,Blue,50-69,Alta,2,3.6553216014051833,0.277237485853126
0,54,1,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656,145.56521739130434,2.1904761904761907,318.85714285714283,0.6560829927695693,0.3439170072304306,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,2,1.3495723273446747,4.175558495115227
0,39,3,26,2,2,1,5325.0,2488,2837.0,0.926,13674,101,0.836,0.467,135.3861386138614,3.8846153846153846,525.9230769230769,0.4672300469483568,0.5327699530516432,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,2,3.7935690189308815,5.199523495687314
1,48,1,28,3,2,1,23981.0,1454,22527.0,0.925,9140,64,0.684,0.061,142.8125,2.2857142857142856,326.42857142857144,0.0606313331387348,0.9393686668612652,F,Uneducated,Single,$40K - $60K,Gold,30-49,Média,2,3.914438760752373,0.27289036536972544
0,36,2,23,2,2,3,3920.0,0,3920.0,0.813,16500,102,0.729,0.0,161.76470588235293,4.434782608695652,717.3913043478261,0.0,1.0,M,Graduate,Married,Less than $40K,Blue,30-49,Baixa,2,7.020677218061885,3.366117664741095
0,56,1,36,2,1,2,5158.0,1148,4010.0,0.637,13113,128,0.882,0.223,102.4453125,3.555555555555556,364.25,0.2225668863900736,0.7774331136099263,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,2,3.5648214169862,2.740160388725479
0,57,2,46,3,1,3,5073.0,1533,3540.0,0.654,13420,122,0.743,0.302,110.0,2.652173913043478,291.7391304347826,0.3021880544056771,0.6978119455943229,F,Unknown,Married,$40K - $60K,Blue,50-69,Média,2,2.49005180709929,2.410610876644578
0,47,2,40,2,1,3,4074.0,1868,2206.0,0.688,15005,118,0.761,0.459,127.16101694915254,2.95,375.125,0.4585174275895925,0.5414825724104074,F,High School,Married,$40K - $60K,Blue,30-49,Média,2,2.9256209200103505,4.035528427162396
0,27,1,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077,145.16304347826087,4.380952380952381,635.952380952381,0.0765266433294438,0.9234733566705562,M,Graduate,Single,$40K - $60K,Blue,<30,Média,2,6.210483293921882,3.2747343429740714
0,42,3,23,3,4,3,34516.0,2070,32446.0,0.88,13781,102,0.545,0.06,135.1078431372549,4.434782608695652,599.1739130434783,0.0599721868119133,0.9400278131880868,M,Uneducated,Married,$120K +,Platinum,30-49,Alta,2,6.949377288484664,1.8919362486041673
1,53,3,33,2,2,3,34516.0,0,34516.0,0.534,6361,74,1.114,0.0,85.95945945945945,2.242424242424242,192.75757575757572,0.0,1.0,M,High School,Single,$80K - $120K,Silver,50-69,Alta,0,3.602202822175124,-2.070332954059289
0,57,3,36,3,3,1,3999.0,721,3278.0,0.847,15443,102,0.672,0.18,151.40196078431373,2.833333333333333,428.97222222222223,0.1802950737684421,0.8197049262315579,F,High School,Married,Less than $40K,Blue,50-69,Baixa,2,4.127223339538188,2.55009448448755
0,50,0,36,3,4,1,3468.0,2221,1247.0,0.783,14222,122,0.627,0.64,116.57377049180327,3.388888888888889,395.05555555555554,0.6404267589388697,0.3595732410611303,F,Post-Graduate,Divorced,Less than $40K,Blue,50-69,Baixa,2,2.1484944274204247,5.040789047796723
0,50,4,39,3,1,2,11900.0,1796,10104.0,0.651,14666,101,0.98,0.151,145.20792079207922,2.58974358974359,376.0512820512821,0.1509243697478991,0.8490756302521009,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,2,4.154041811524741,2.209118215800835
1,51,1,41,3,3,2,9701.0,0,9701.0,1.024,9404,62,0.824,0.0,151.67741935483872,1.5121951219512195,229.3658536585366,0.0,1.0,F,High School,Single,Unknown,Blue,50-69,Baixa,2,2.846746381071523,-0.4917462620198177
0,61,0,50,3,3,3,34516.0,1357,33159.0,0.687,13722,124,0.746,0.039,110.66129032258064,2.48,274.44,0.0393151002433653,0.9606848997566346,M,Graduate,Single,$80K - $120K,Gold,50-69,Alta,2,4.7123314696728595,-0.43438206907535687
1,30,0,13,3,1,3,6075.0,0,6075.0,0.923,9242,63,0.909,0.0,146.6984126984127,4.846153846153846,710.9230769230769,0.0,1.0,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,2,5.905458445187471,2.6183356742327106
0,60,0,54,3,3,3,13035.0,1285,11750.0,0.761,14585,97,0.98,0.099,150.36082474226805,1.7962962962962965,270.0925925925926,0.0985807441503644,0.9014192558496356,M,Uneducated,Married,$40K - $60K,Blue,50-69,Média,2,3.327922827708651,0.7429728614924013
1,43,2,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.806,0.0,95.46153846153848,1.805555555555556,172.36111111111111,0.0,1.0,M,Post-Graduate,Single,$60K - $80K,Blue,30-49,Alta,0,2.4179281480869848,-1.516939676042222
1,41,4,36,3,3,3,15987.0,0,15987.0,0.598,7832,73,0.78,0.0,107.28767123287672,2.0277777777777777,217.55555555555557,0.0,1.0,F,Uneducated,Single,Less than $40K,Gold,30-49,Baixa,2,2.9800461736541592,-0.9676984526663509
0,42,2,36,3,3,2,34516.0,0,34516.0,0.774,12920,132,0.737,0.0,97.87878787878788,3.6666666666666665,358.8888888888889,0.0,1.0,M,Graduate,Single,$60K - $80K,Silver,30-49,Alta,2,6.157737358287757,0.01734211360874091
0,36,2,36,3,1,2,34516.0,939,33577.0,0.826,15552,107,0.754,0.027,145.34579439252337,2.9722222222222223,432.0,0.0272047745972882,0.9727952254027118,M,High School,Married,$120K +,Blue,30-49,Alta,2,6.604014545879365,0.8620888196954197
0,27,1,15,2,1,2,7469.0,0,7469.0,0.688,16730,122,0.718,0.0,137.13114754098362,8.133333333333333,1115.3333333333333,0.0,1.0,F,High School,Married,Unknown,Blue,<30,Baixa,2,9.939504376565663,5.694315091239891
1,59,0,50,3,2,3,12918.0,2352,10566.0,1.008,9138,76,0.9,0.182,120.23684210526316,1.52,182.76,0.1820715281003251,0.8179284718996749,M,College,Married,$80K - $120K,Blue,50-69,Alta,2,1.3755011320415997,0.46051399154613953
